pre_path,post_path,mapping_status,mapping_source,site_section,page_group,content_group,page_type,page_name,xlsx_notes,pre_in_crawl,pre_word_count,pre_indexable,pre_title,pre_h1,pre_has_text,pre_has_source,pre_has_embedding,post_in_crawl,post_word_count,post_indexable,post_title,post_h1,post_has_text,post_has_source,post_has_embedding
/articles/enjoy-the-sun-in-anaheim,/articles/enjoy-the-sun-in-anaheim,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Non-Indexable,All the Best Ways to Soak Up the Sun in Anaheim | AMA Travel,All the Ways to Enjoy the California Sun in Anaheim,TRUE,TRUE,FALSE,TRUE,2583,Indexable,All the Best Ways to Soak Up the Sun in Anaheim,All the Ways to Enjoy the California Sun in Anaheim,TRUE,TRUE,TRUE
/articles/cowboy-culture-in-wyoming,/articles/cowboy-culture-in-wyoming,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,All the ways to experience cowboy culture in Wyoming | AMA Travel,All the Best Ways to Experience Cowboy Culture in Wyoming,TRUE,TRUE,TRUE,TRUE,1543,Indexable,All the Ways to Experience Cowboy Culture in Wyoming,All the Best Ways to Experience Cowboy Culture in Wyoming,TRUE,TRUE,TRUE
/articles/all-the-ways-to-stay-in-jasper,/articles/all-the-ways-to-stay-in-jasper,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,All the Ways to Stay in Jasper | AMA Travel,All the Ways to Stay in Jasper,TRUE,TRUE,TRUE,TRUE,2866,Indexable,All the Ways to Stay in Jasper,All the Ways to Stay in Jasper,TRUE,TRUE,TRUE
/articles,/articles,SAME,XLSX,Articles,Articles,Articles,Collection Page,Travel Articles Page,,TRUE,,Indexable,AMA Travel Articles,AMA Travel Articles,TRUE,TRUE,TRUE,TRUE,6555,Indexable,Travel Inspiration & Expert Tips,AMA Travel Resource Hub,TRUE,TRUE,FALSE
/locations,/centres,CHANGED,XLSX,Centres,Centres,Support/Service,Landing Page,All Centres Page,,TRUE,,Indexable,AMA Travel Centre Locations & Hours | AMA Travel,AMA Centre Locations & Hours,TRUE,TRUE,TRUE,TRUE,1267,Indexable,Find the Best Travel Agency Near Me,Find a Travel Centre Near You,TRUE,TRUE,TRUE
/travel-benefits,/member-perks/benefits-and-booking,MERGED,XLSX,Member,Members,Brand,Landing Page,NA,,TRUE,,Indexable,AMA Travel Member Benefits & Savings | AMA Travel,AMA Member Travel Benefits,TRUE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,FALSE
/articles/cruises-for-couples-the-ultimate-getaway,/articles/cruises-for-couples-the-ultimate-getaway,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,AMA Travel’s Best Cruises for Couples,Cruises for Couples: The Ultimate Getaway,TRUE,TRUE,TRUE,TRUE,2623,Indexable,AMA Travel’s Best Cruises for Couples,Cruises for Couples: The Ultimate Getaway,TRUE,TRUE,TRUE
/articles/guide-for-best-luggage,/articles/guide-for-best-luggage,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,AMA Travel’s Buyers Guide for High-Tech Luggage in 2023 | AMA Travel,The Newest and Coolest Luggage for 2024,TRUE,TRUE,TRUE,TRUE,1472,Indexable,AMA Travel’s Buyers Guide for High-Tech Luggage in 2024,The Newest and Coolest Luggage,TRUE,TRUE,TRUE
/articles/five-AMA-recommended-Jasper-hotels,/articles/five-AMA-recommended-Jasper-hotels,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,AMA Travel’s Recommended Hotels in Jasper | AMA Travel,"Jasper’s Newest Hotel, and Some of Our Favourite Recommendations",TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE
/travel-medical-insurance/visitors-tourists-canada-plan,/travel-insurance/visitors-tourists,CHANGED,XLSX,Travel Insurance,Insurance,Insurance,Detail,Visitors to Canada Medical Insurance,,TRUE,,Indexable,AMA’s Visitors to Canada Travel Insurance | AMA Travel,VISITORS TO CANADA TRAVEL MEDICAL INSURANCE,TRUE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,FALSE
/cruises/river/amawaterways,/cruises/amawaterways,CHANGED,XLSX,Cruises,Cruises,Cruises,Supplier,Cruise Supplier (Amawaterways),,TRUE,,Indexable,AmaWaterways River Cruises | AMA Travel,,TRUE,TRUE,TRUE,TRUE,2278,Indexable,Book AmaWaterways River Cruises with AMA Travel,AmaWaterways® River Cruises,TRUE,TRUE,TRUE
/articles/road-trip-nevada-hwy50-america-original-road-trip,/articles/road-trip-nevada-hwy50-america-original-road-trip,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,"Amazing Road Trips on Highway 50, Nevada’s Loneliest Road | AMA Travel",Road Trip on Nevada’s Highway 50 – America’s Original Road Trip,TRUE,TRUE,TRUE,TRUE,2927,Indexable,"Amazing Road Trips on Highway 50, Nevada’s Loneliest Road",Road Trip on Nevada’s Highway 50 – America’s Original Road Trip,TRUE,TRUE,TRUE
/articles/florida-brightline-train,/articles/florida-brightline-train,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,An Overview of Florida’s New Brightline High-Speed Passenger Train | AMA Travel,Everything Just Feels Right on Florida’s New Brightline Train,TRUE,TRUE,TRUE,TRUE,2699,Indexable,Florida’s New Brightline High-Speed Passenger Train,Everything Just Feels Right on Florida’s New Brightline Train,TRUE,TRUE,TRUE
/vacation-packages/travel-styles/guided-tours/anderson-vacations,/vacation-packages/anderson-vacations,CHANGED,XLSX,Vacation Packages,Tour Supplier,Vacation Packages,Supplier,Tour Supplier (Anderson),,TRUE,,Indexable,Anderson Vacations | AMA Travel,Small Group Tours and Custom Trips with Anderson Vacations,TRUE,TRUE,TRUE,TRUE,1359,Indexable,Book Anderson Vacations with AMA Travel,Anderson Vacations,TRUE,TRUE,TRUE
/travel-medical-insurance/multi-trip,/travel-insurance/multi-trip,CHANGED,XLSX,Travel Insurance,Insurance,Insurance,Detail,Multi-Trip Insurance,,TRUE,,Indexable,Annual Multi Trip Travel Insurance Plans | AMA Travel,Multi-Trip Travel Medical Insurance Benefits,TRUE,TRUE,TRUE,TRUE,2262,Indexable,Multi Trip Travel Insurance,,TRUE,TRUE,TRUE
/expert-centre,/help-centre,CHANGED,XLSX,Travel Agent Experience (TAE),Help Centre,Support/Service,Collection Page,Help Centre Page,,TRUE,,Indexable,Answers To All Your Travel Questions In One Place,Travel Confidently. With AMA Travel.,TRUE,TRUE,TRUE,TRUE,2120,Indexable,Travel Help & Booking Support,AMA Help Centre,TRUE,TRUE,TRUE
/vacation-destinations/north-america/us/arizona,/destinations/arizona,CHANGED,XLSX,Destinations,Destinations,Destinations,Individual Destination,Arizona,,TRUE,,Indexable,"Arizona Hotels, Flights & Things to Do | AMA Travel",Arizona,TRUE,TRUE,TRUE,TRUE,3466,Indexable,Arizona,Arizona,TRUE,TRUE,TRUE
/articles/ask-a-travel-expert-everything-you-could-want-to-know-about-hawaiis-volcanoes,/articles/ask-a-travel-expert-everything-you-could-want-to-know-about-hawaiis-volcanoes,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Ask a Travel Expert: How Dangerous Are Hawaii’s Volcanoes? | AMA Travel,Ask a Travel Expert: Everything You Could Want to Know about Hawaii’s Volcanoes,TRUE,TRUE,TRUE,TRUE,1762,Indexable,Ask a Travel Expert: How Dangerous Are Hawaii’s Volcanoes?,Ask a Travel Expert: Everything You Could Want to Know about Hawaii’s Volcanoes,TRUE,TRUE,TRUE
/articles/ask-a-travel-expert-the-life-of-a-cruise-ship-chef,/articles/ask-a-travel-expert-the-life-of-a-cruise-ship-chef,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Ask a Travel Expert: The Life of an Oceania Cruise Ship Chef | AMA Travel,Ask a Travel Expert: The Life of a Cruise Ship Chef,TRUE,TRUE,TRUE,TRUE,1951,Indexable,Ask a Travel Expert: The Life of an Oceania Cruise Ship Chef,Ask a Travel Expert: The Life of a Cruise Ship Chef,TRUE,TRUE,TRUE
/articles/ask-a-travel-expert-the-truth-about-coach-tours,/articles/ask-a-travel-expert-the-truth-about-coach-tours,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Ask a Travel Expert: The Truth about Coach Tours,Ask a Travel Expert: The Truth about Coach Tours,TRUE,TRUE,TRUE,TRUE,2114,Indexable,Ask a Travel Expert: The Truth About Coach Tours,Ask a Travel Expert: The Truth About Coach Tours,TRUE,TRUE,TRUE
/articles/ask-expert-see-wildlife-banff-lake-louise,/articles/ask-expert-see-wildlife-banff-lake-louise,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Ask an Expert: How to See Wildlife in Banff & Lake Louise | AMA Travel,Ask an Expert: How to See Animals in Banff & Lake Louise,TRUE,TRUE,TRUE,TRUE,1674,Indexable,AMA Travel Website,Ask an Expert: How to See Animals in Banff & Lake Louise,TRUE,TRUE,TRUE
/vacation-packages/disney/aulani,/vacation-packages/disney/aulani,SAME,XLSX,Vacation Packages,Tour Supplier,Vacation Packages,Supplier,Disney Aulani,,TRUE,,Indexable,Aulani - A Disney Resort & Spa | AMA Travel,"Aulani, A Disney Resort & Spa",TRUE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,FALSE
/cruises/river/avalon-waterways,/cruises/avalon-waterways,CHANGED,XLSX,Cruises,Cruises,Cruises,Supplier,Cruise Supplier (Avalon Waterways),,TRUE,,Indexable,Avalon Waterways River Cruises | AMA Travel,Special Savings And Offers,TRUE,TRUE,TRUE,TRUE,1703,Indexable,Book Avalon Waterways with AMA Travel,Avalon Waterways® River Cruises,TRUE,TRUE,TRUE
/cruises/luxury-small-ship/azamara,/cruises/azamara,CHANGED,XLSX,Cruises,Cruises,Cruises,Supplier,Cruise Supplier (Azamara),,TRUE,,Indexable,Azamara Luxury Cruises | AMA Travel,,TRUE,TRUE,TRUE,TRUE,1572,Indexable,Book Azamara Cruises with AMA Travel,Azamara Cruises®,TRUE,TRUE,TRUE
/articles/bali-first-timers-travel-guide,/articles/bali-first-timers-travel-guide,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Bali: A First-Timer’s Travel Guide | AMA Travel,First-Timer’s Guide to Bali: 11 Things You Need to Know,TRUE,TRUE,TRUE,TRUE,1519,Indexable,Bali: A First-Timer’s Travel Guide,First-Timer’s Guide to Bali: 11 Things You Need to Know,TRUE,TRUE,TRUE
/articles/quick-trips-banff,/articles/quick-trips-banff,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,"Banff Attractions, Hikes, and Cheap Accommodations | AMA Travel",Where to Save & Things to do in Banff,TRUE,TRUE,TRUE,TRUE,2364,Indexable,Cheap Things to Do in Banff (Ways to Save),Cheap Things to Do in Banff,TRUE,TRUE,TRUE
/vacation-packages/rocky-mountain-winter/sunshine-ski-resort,/vacation-packages/rocky-mountain-winter/sunshine-ski-resort,SAME,XLSX,Vacation Packages,Rocky Mountain - Seasons,Hotels,Supplier,Ski Resort Supplier (Sunshine) ,,TRUE,,Indexable,Banff Sunshine Ski Resort & Lift Tickets Discounts | AMA Travel,Members Ski for Less at Banff Sunshine Village Ski Resort,TRUE,TRUE,TRUE,TRUE,1982,Indexable,AMA Travel Website,Sunshine Ski Resort Banff,TRUE,TRUE,FALSE
/vacation-destinations/north-america/canada/alberta/banff,/destinations/banff,CHANGED,XLSX,Destinations,Destinations,Destinations,Individual Destination,Banff,,TRUE,,Indexable,"Banff Vacation Rentals, Hotels & Things To Do In Winter & Summer | AMA Travel",,TRUE,TRUE,TRUE,TRUE,4216,Indexable,"Banff, Alberta","Banff, Alberta",TRUE,TRUE,TRUE
/articles/banff-most-instagrammable-spots-winter,/articles/banff-most-instagrammable-spots-winter,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Banff’s Most Instagrammable Spots in Winter | AMA Travel,Banff’s Most Instagrammable Spots in Winter,TRUE,TRUE,TRUE,TRUE,2191,Indexable,Banff’s Most Instagrammable Spots in Winter,Banff’s Most Instagrammable Spots in Winter,TRUE,TRUE,TRUE
/vacation-packages/travel-styles/beach,/vacation-packages/beach,CHANGED,XLSX,Vacation Packages,Travel Styles,Vacation Packages,Collection Page,Vacation Packages (Beach),,TRUE,,Indexable,Best Beach Vacation Packages & Resorts | AMA Travel,Beach Vacations,TRUE,TRUE,TRUE,TRUE,1068,Indexable,All Inclusive Beach Vacations & Resort Packages,Book All-Inclusive Beach Vacations,TRUE,TRUE,FALSE
/last-minute-vacation-deals,/deals,CHANGED,XLSX,General Top Level,Main,Deals,Deals,Deals (Main),,TRUE,,Indexable,Best Last Minute Vacations & All Inclusive Deals | AMA Travel,,TRUE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,FALSE
/tours/best-of-italy,/vacation-packages/tours/best-of-italy,CHANGED,XLSX,Vacation Packages,Tours,Tours,Individual Item,Individual Tours Page (Italy),,TRUE,,Indexable,Best Of Italy,Best Of Italy,TRUE,TRUE,TRUE,TRUE,2870,Indexable,AMA Travel Website,Best of Italy,TRUE,TRUE,FALSE
/articles/quick-trips-winter-fun-in-phoenix,/articles/quick-trips-winter-fun-in-phoenix,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Best Phoenix Trip Ideas from AMA | AMA Travel,Winter Fun in Phoenix,TRUE,TRUE,TRUE,TRUE,2134,Indexable,Best Phoenix Trip Ideas From AMA,Winter Fun in Phoenix,TRUE,TRUE,TRUE
/best-price-guarantee,/best-price-guarantee,SAME,XLSX,General Top Level,Main,Support/Service,Informational Page,Best Price Guarantee,,TRUE,,Indexable,Best Price Guarantee on Online Hotels & Vacation Packages | AMA Travel,AMA Travel Best Price Guarantee,TRUE,TRUE,TRUE,TRUE,1199,Indexable,Best Price Guarantee on Hotels & Vacations,,TRUE,TRUE,TRUE
/articles/royal-caribbeans-symphony-of-the-seas-food-to-cruise-for,/articles/royal-caribbeans-symphony-of-the-seas-food-to-cruise-for,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Best restaurants on Royal Caribbean’s Symphony of the Seas | AMA Travel,Royal Caribbean’s Symphony of the Seas – Food to Cruise For,TRUE,TRUE,TRUE,TRUE,1562,Indexable,Best Restaurants on Royal Caribbean’s Symphony of the Seas,Royal Caribbean’s Symphony of the Seas – Food to Cruise For,TRUE,TRUE,TRUE
/cruises/luxury-small-ship,/cruises/luxury-small-ship,SAME,XLSX,Cruises,Cruises,Cruises,Collection Page,Luxury cruise/small ship,,TRUE,,Indexable,Best small Luxury Cruise Ships & Cruise Lines | AMA Travel,Luxury & Small Ship Cruising with AMA Travel,TRUE,TRUE,TRUE,TRUE,2169,Indexable,Explore Luxury Cruises,Luxury Cruises - The Height of Quality at the Edge of the World,TRUE,TRUE,TRUE
/articles/travelling-solo-best-solo-travel-tips,/articles/travelling-solo-best-solo-travel-tips,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Best Solo Travel Tips | AMA Travel,Great Solo Travel Tips for Albertans,TRUE,TRUE,TRUE,TRUE,2459,Indexable,Best Solo Travel Tips,Great Solo Travel Tips for Albertans,TRUE,TRUE,TRUE
/articles/best-time-to-visit-banff-and-the-canadian-rockies,/articles/best-time-to-visit-banff-and-the-canadian-rockies,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Best Time to Visit Banff and the Canadian Rockies | AMA Travel,Shoulder Season - The Best Time to Visit Banff and the Canadian Rockies,TRUE,TRUE,TRUE,TRUE,2759,Indexable,Best Time to Visit Banff & The Canadian Rockies,Best Time to Visit Banff & The Canadian Rockies,TRUE,TRUE,TRUE
/articles/best-tips-when-planning-a-trip-to-disney-at-christmas,/articles/best-tips-when-planning-a-trip-to-disney-at-christmas,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Best Tips When Planning a Trip to Disney at Christmas | AMA Travel,Best Tips When Planning a Trip to Disney at Christmas,TRUE,TRUE,TRUE,TRUE,2381,Indexable,Best Tips When Planning a Trip to Disney at Christmas,Best Tips When Planning a Trip to Disney at Christmas,TRUE,TRUE,TRUE
/hotels/best-western,/hotels/best-western,SAME,XLSX,Hotels,Hotels,Hotels,Supplier,Hotel Supplier (Best Western),,TRUE,,Indexable,Best Western Hotels - Stay & Save Worldwide | AMA Travel,Stay and Save with Best Western,TRUE,TRUE,TRUE,TRUE,1028,Indexable,Book Best Western Hotels with AMA Travel,Best Western,TRUE,TRUE,TRUE
/articles/beyond-the-strip-8-attractions-outside-of-vegas-you-have-to-experience,/articles/beyond-the-strip-8-attractions-outside-of-vegas-you-have-to-experience,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Beyond the Strip: Everything to See Outside Vegas | AMA Travel,Beyond the Strip: 8 Attractions Outside of Vegas You Have to Experience,TRUE,TRUE,TRUE,TRUE,2473,Indexable,Beyond the Strip: Everything to See Outside Vegas,Beyond the Strip: 8 Attractions Outside of Vegas You Have to Experience,TRUE,TRUE,TRUE
/hotels,/hotels,SAME,XLSX,Hotels,Hotels,Hotels,Landing Page,Hotels LP,,TRUE,,Indexable,Book Cheap Hotels with Last Minute Hotel Deals | AMA Travel,,TRUE,TRUE,FALSE,TRUE,2058,Indexable,Hotels & Resorts in Alberta and Beyond,Find the Perfect Hotel for Your Next Trip,TRUE,TRUE,TRUE
/hotels/vacation-rentals,/hotels/vacation-rentals,SAME,XLSX,Hotels,Hotels,Hotels,Landing Page,Hotels(Vacation Rentals),,TRUE,,Indexable,Book Vacation Rentals with AMA Travel | AMA Travel,Vacation Rentals with AMA Travel,TRUE,TRUE,TRUE,TRUE,1187,Indexable,Vacation Rentals & Homes,Find Your Dream Vacation Rental,TRUE,TRUE,FALSE
/cruises/ocean/cunard,/cruises/cunard,CHANGED,XLSX,Cruises,Cruises,Cruises,Supplier,Cruise Supplier (Cunard),,TRUE,,Indexable,Booking with Cunard Cruise Line,Cruising with Cunard Line,TRUE,TRUE,TRUE,TRUE,2309,Indexable,Book Cunard Line with AMA Travel,Cunard Line Cruises,TRUE,TRUE,TRUE
/articles/san-diego-luxury-or-budget,/articles/san-diego-luxury-or-budget,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Bougie or Budget — San Diego Done Two Ways | AMA Travel,Bougie or Budget — How to Spend in San Diego,TRUE,TRUE,TRUE,TRUE,1709,Indexable,Bougie or Budget — San Diego Done Two Ways,Bougie or Budget — How to Spend in San Diego,TRUE,TRUE,TRUE
/vacation-destinations/north-america/canada/british-columbia,/destinations/british-columbia,CHANGED,XLSX,Destinations,Destinations,Destinations,Individual Destination,British Columbia,,TRUE,,Indexable,"British Columbia Vacation Rentals, Resorts & Places To Visit | AMA Travel",British Columbia,TRUE,TRUE,TRUE,TRUE,3874,Indexable,British Columbia,British Columbia,TRUE,TRUE,TRUE
/articles/build-perfect-itinerary-banff,/articles/build-perfect-itinerary-banff,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Build the Perfect 3-Day Itinerary in Banff National Park | AMA Travel,Build the Perfect 3-Day Itinerary in Banff National Park,TRUE,TRUE,TRUE,TRUE,2064,Indexable,Build the Perfect 3-Day Itinerary in Banff National Park,Build the Perfect 3-Day Itinerary in Banff National Park,TRUE,TRUE,TRUE
/articles/build-perfect-itinerary-edmonton,/articles/build-perfect-itinerary-edmonton,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Build the Perfect 3-Day Itinerary in Edmonton | AMA Travel,Build the Perfect 3-Day Itinerary in Edmonton,TRUE,TRUE,TRUE,TRUE,1960,Indexable,Build the Perfect 3-Day Itinerary in Edmonton,Build the Perfect 3-Day Itinerary in Edmonton,TRUE,TRUE,TRUE
/articles/build-the-perfect-3-day-itinerary-in-jasper,/articles/build-the-perfect-3-day-itinerary-in-jasper,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Build the Perfect 3-Day Itinerary in Jasper | AMA Travel,Build the Perfect 3-Day Itinerary in Jasper,TRUE,TRUE,TRUE,TRUE,1736,Indexable,Build the Perfect 3-Day Itinerary in Jasper,Build the Perfect 3-Day Itinerary in Jasper,TRUE,TRUE,TRUE
/articles/build-perfect-itinerary-whistler,/articles/build-perfect-itinerary-whistler,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Build the Perfect 4-Day Itinerary in Whistler | AMA Travel,Build the Perfect 4-Day Itinerary in Whistler,TRUE,TRUE,TRUE,TRUE,1665,Indexable,AMA Travel Website,Build the Perfect 4-Day Itinerary in Whistler,TRUE,TRUE,TRUE
/articles/build-perfect-itinerary-victoria,/articles/build-perfect-itinerary-victoria,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Build Your Own 3-Day Itinerary in Victoria | AMA Travel,Build the Perfect 3-Day Itinerary in Victoria,TRUE,TRUE,TRUE,TRUE,2035,Indexable,Build Your Own 3-Day Itinerary in Victoria,Build the Perfect 3-Day Itinerary in Victoria,TRUE,TRUE,TRUE
/articles/best-seattle-only-four-days,/articles/best-seattle-only-four-days,SAME,XLSX,Articles,Articles,Content,Article,,,TRUE,,Indexable,Build Your Own Four-Day Itinerary in Seattle | AMA Travel,The Best of Seattle in Only Four Days,TRUE,TRUE,TRUE,TRUE,2236,Indexable,Build Your Own Four-Day Itinerary in Seattle,The Best of Seattle in Only Four Days,TRUE,TRUE,TRUE
